scenario_id,status,fail_day,failure_reason,trait_case,state_case,background_mode,npp_rate,initial_storage,allometric_adjustment_days,max_allocation_fraction,initial_leaf,initial_root,initial_sapwood,initial_heartwood,initial_height,final_leaf,final_root,final_sapwood,final_heartwood,final_height,final_storage,cumulative_npp,cumulative_structural_allocation,cumulative_unmet_storage_deficit,cumulative_starvation_carbon_loss,cumulative_sapwood_to_heartwood,cumulative_unpaid_carbon_deficit,final_leaf_root_residual,final_pipe_residual,final_storage_fraction,structural_fraction_of_positive_npp,max_abs_structural_balance_error,max_abs_storage_balance_error,max_abs_whole_plant_balance_error,max_storage_fraction,min_living_pool,max_daily_allocation_observed,max_daily_demand_observed,days_with_allocation,days_with_unmet_storage_deficit
2313,PASS,0,OK,2,4,2,0.50000000000000000,0.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.0498887639829086,1.0964802149957797,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,4.9999999999998375,4.9999999999998375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.46591451012871099E-1,-8.6203617672495092,0.0000000000000000,1.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.12080180605833490E-13,0.0000000000000000,0.80000000000000004,0.13698630136986301E-2,0.11877677770906203E-1,3650,0
2314,PASS,0,OK,2,4,2,3.5000000000000000,0.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,2.0701394917675935,2.0701478113305707,6.0650988657329217,22.506242104109745,13.008521430503249,21.907747203781152,34.999999999999758,13.092252796218904,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.83195629771992685E-5,-2.4988574005413984,0.40109845659289767,0.37406436560625700,0.17347234759768071E-17,0.0000000000000000,0.16708856520608606E-13,0.40109845659289767,0.80000000000000004,0.95890410958904115E-2,0.11835945731194323E-1,3650,0
2315,PASS,0,OK,2,4,2,8.0000000000000000,0.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,2.0701398562701998,2.0701479362361725,6.0650988657329217,22.506242104109745,13.008521430503249,66.884201498413759,79.999999999997399,13.115798501587637,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.80799659727404105E-5,-2.4988552135257613,0.67155624209665077,0.16394748126985079,0.17347234759768071E-17,0.0000000000000000,0.23647750424515834E-13,0.67155624209665077,0.80000000000000004,0.11835945731194323E-1,0.11835945731194323E-1,3650,0
2316,PASS,0,OK,2,4,2,-0.50000000000000000,0.50000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.0000000000000000,0.0000000000000000,4.7647522831886384,23.761223975986091,13.004387897087240,0.0000000000000000,-4.9999999999998375,0.44520547945205491,4.9452054794519080,1.7942103515598793,1.6484018264840665,3.1509951278923203,0.0000000000000000,-11.724663572684385,0.0000000000000000,0.0000000000000000,0.17347234759768071E-17,0.0000000000000000,0.11600963245594897E-13,0.14577259475218660E-1,0.0000000000000000,0.11835945731194323E-1,0.14959664341541787E-1,40,3610
2317,PASS,0,OK,2,4,2,0.0000000000000000,0.50000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.96774207226618669E-1,0.25649466630646078,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,0.0000000000000000,0.49999999999999994,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.15972045907984211,-14.339049107787249,0.0000000000000000,0.0000000000000000,0.17347234759768071E-17,0.0000000000000000,0.11655607035088167E-13,0.14577259475218660E-1,0.96774207226618669E-1,0.11835945731194323E-1,0.14027452507745109E-1,45,0
2318,PASS,0,OK,2,4,2,0.50000000000000000,0.50000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.0746605983475206,1.1134104316963607,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,4.9999999999998375,5.4999999999996927,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.38749833348840079E-1,-8.4717307610618366,0.0000000000000000,1.0999999999999743,0.17347234759768071E-17,0.0000000000000000,0.11921887088650607E-13,0.14577259475218660E-1,0.80000000000000004,0.11835945731194323E-1,0.11835945731194323E-1,3650,0
2319,PASS,0,OK,2,4,2,3.5000000000000000,0.50000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,2.0701398562701998,2.0701479362361725,6.0650988657329217,22.506242104109745,13.008521430503249,22.384201498412327,34.999999999999758,13.115798501587637,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.80799659727404105E-5,-2.4988552135257613,0.40627759655260348,0.37473710004536365,0.17347234759768071E-17,0.0000000000000000,0.18860780992557835E-13,0.40627759655260348,0.80000000000000004,0.11835945731194323E-1,0.11835945731194323E-1,3650,0
2320,PASS,0,OK,2,4,2,8.0000000000000000,0.50000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,2.0701398562701998,2.0701479362361725,6.0650988657329217,22.506242104109745,13.008521430503249,67.384201498413574,79.999999999997399,13.115798501587637,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.80799659727404105E-5,-2.4988552135257613,0.67319688865029637,0.16394748126985079,0.17347234759768071E-17,0.0000000000000000,0.29341112872671715E-13,0.67319688865029637,0.80000000000000004,0.11835945731194323E-1,0.11835945731194323E-1,3650,0
2321,PASS,0,OK,2,4,2,-0.50000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.0000000000000000,0.0000000000000000,4.9250171751677545,23.612922371565368,13.005478475996025,0.0000000000000000,-4.9999999999998375,4.1863013698630258,4.1863013698630853,2.2452464439389952,1.3954337899543769,1.9410549259241352,0.0000000000000000,-12.118012412711197,0.0000000000000000,0.0000000000000000,0.17347234759768071E-17,0.0000000000000000,0.16162418625675912E-13,0.12886597938144331,0.0000000000000000,0.11835945731194323E-1,0.12640097238809595E-1,594,3056
2322,PASS,0,OK,2,4,2,0.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.40386035133955345,0.42456382382661506,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,0.0000000000000000,4.9999999999999973,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.20703472487061614E-1,-12.496532243109639,0.0000000000000000,0.0000000000000000,0.17347234759768071E-17,0.0000000000000000,0.13118846287074604E-13,0.12886597938144331,0.40386035133955345,0.11835945731194323E-1,0.11835945731194323E-1,790,0
2323,PASS,0,OK,2,4,2,0.50000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.3625355600953071,1.3635408594482479,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,4.9999999999998375,9.9999999999990745,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.10052993529408027E-2,-6.7444809905751182,0.0000000000000000,1.9999999999998799,0.17347234759768071E-17,0.0000000000000000,0.15865347230414883E-13,0.12886597938144331,0.80000000000000004,0.11835945731194323E-1,0.11835945731194323E-1,3650,0
2324,PASS,0,OK,2,4,2,3.5000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,2.0701398562701998,2.0701479362361725,6.0650988657329217,22.506242104109745,13.008521430503249,26.884201498411745,34.999999999999758,13.115798501587637,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.80799659727404105E-5,-2.4988552135257613,0.45110876685130941,0.37473710004536365,0.17347234759768071E-17,0.0000000000000000,0.17842498312159449E-13,0.45110876685130941,0.80000000000000004,0.11835945731194323E-1,0.11835945731194323E-1,3650,0
2325,PASS,0,OK,2,4,2,8.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,2.0701398562701998,2.0701479362361725,6.0650988657329217,22.506242104109745,13.008521430503249,71.884201498412153,79.999999999997399,13.115798501587637,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.80799659727404105E-5,-2.4988552135257613,0.68725685640815926,0.16394748126985079,0.17347234759768071E-17,0.0000000000000000,0.29341112872671715E-13,0.68725685640815926,0.80000000000000004,0.11835945731194323E-1,0.11835945731194323E-1,3650,0
2326,PASS,0,OK,2,4,2,-0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.0000000000000000,0.0000000000000000,4.7536448301619654,23.771410581413118,13.004303937022904,0.0000000000000000,-4.9999999999998375,0.0000000000000000,4.9999999999998375,1.6621903583478674,1.6666666666667156,3.3378096416522793,0.0000000000000000,-11.697406897120493,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11785277614917433E-13,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.76163204938360868E-2,0,3650
2327,PASS,0,OK,2,4,2,0.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.65611774694719835E-1,0.24604415510519967,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.18043238041047982,-14.526023702978641,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.10283007084721518E-13,0.0000000000000000,0.65611774694719835E-1,0.0000000000000000,0.72313993149967486E-2,0,0
2328,PASS,0,OK,2,4,2,0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.0498887639829086,1.0964802149957797,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,4.9999999999998375,4.9999999999998375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.46591451012871099E-1,-8.6203617672495092,0.0000000000000000,1.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.12080180605833490E-13,0.0000000000000000,0.80000000000000004,0.13698630136986301E-2,0.59388388854531016E-2,3650,0
2329,PASS,0,OK,2,4,2,3.5000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.7720396169059627,1.7732512005438499,6.0650988657329217,22.506242104109745,13.008521430503249,24.468012387704881,34.999999999999758,10.531987612294795,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.12115836378872036E-2,-4.2874566497111832,0.43241435453819438,0.30091393177985337,0.86736173798840355E-18,0.0000000000000000,0.17022841469760408E-13,0.43241435453819438,0.80000000000000004,0.59179728655971613E-2,0.59179728655971613E-2,3650,0
2330,PASS,0,OK,2,4,2,8.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.7720396169059627,1.7732512005438499,6.0650988657329217,22.506242104109745,13.008521430503249,69.468012387705983,79.999999999997399,10.531987612294795,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.12115836378872036E-2,-4.2874566497111832,0.68384363554037164,0.13164984515368922,0.86736173798840355E-18,0.0000000000000000,0.27308016958826897E-13,0.68384363554037164,0.80000000000000004,0.59179728655971613E-2,0.59179728655971613E-2,3650,0
2331,PASS,0,OK,2,4,2,-0.50000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.0000000000000000,0.0000000000000000,4.7734025219612297,23.753282260176768,13.004452496565445,0.0000000000000000,-4.9999999999998375,0.40273972602739749,4.9027397260272627,1.7612215683119368,1.6342465753425135,3.1415181577156037,0.0000000000000000,-11.745890935670014,0.0000000000000000,0.0000000000000000,0.86736173798840355E-18,0.0000000000000000,0.12868178744795955E-13,0.14577259475218660E-1,0.0000000000000000,0.59179728655971613E-2,0.74937858152791682E-2,71,3579
2332,PASS,0,OK,2,4,2,0.0000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.97005374228154043E-1,0.25688949569815261,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,0.0000000000000000,0.50000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.15988412146999859,-14.337662105778035,0.0000000000000000,0.0000000000000000,0.86736173798840355E-18,0.0000000000000000,0.13848297508722851E-13,0.14577259475218660E-1,0.97005374228154043E-1,0.59179728655971613E-2,0.70106991929798305E-2,89,0
2333,PASS,0,OK,2,4,2,0.50000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.0751364026713721,1.1138925593299047,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,4.9999999999998375,5.4999999999996891,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.38756156658532603E-1,-8.4688759351187279,0.0000000000000000,1.0999999999999737,0.86736173798840355E-18,0.0000000000000000,0.13245914781689905E-13,0.14577259475218660E-1,0.80000000000000004,0.59179728655971613E-2,0.59179728655971613E-2,3650,0
2334,PASS,0,OK,2,4,2,3.5000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.7720396169059627,1.7732512005438499,6.0650988657329217,22.506242104109745,13.008521430503249,24.968012387704825,34.999999999999758,10.531987612294795,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.12115836378872036E-2,-4.2874566497111832,0.43738579347474765,0.30091393177985337,0.86736173798840355E-18,0.0000000000000000,0.17022841469760408E-13,0.43738579347474765,0.80000000000000004,0.59179728655971613E-2,0.59179728655971613E-2,3650,0
2335,PASS,0,OK,2,4,2,8.0000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.7720396169059627,1.7732512005438499,6.0650988657329217,22.506242104109745,13.008521430503249,69.968012387705869,79.999999999997399,10.531987612294795,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.12115836378872036E-2,-4.2874566497111832,0.68539213662500875,0.13164984515368922,0.86736173798840355E-18,0.0000000000000000,0.27308016958826897E-13,0.68539213662500875,0.80000000000000004,0.59179728655971613E-2,0.59179728655971613E-2,3650,0
2336,PASS,0,OK,2,4,2,-0.50000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.0000000000000000,0.0000000000000000,5.0151385047606727,23.528520658839952,13.005999749728533,0.0000000000000000,-4.9999999999998375,3.7835616438356428,3.7835616438357342,2.0363719092319519,1.2611872146119063,1.7471897346037668,0.0000000000000000,-12.339261513186729,0.0000000000000000,0.0000000000000000,0.86736173798840355E-18,0.0000000000000000,0.14245549184721540E-13,0.12886597938144331,0.0000000000000000,0.59179728655971613E-2,0.63389474439783785E-2,888,2762
2337,PASS,0,OK,2,4,2,0.0000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.45254736517120375,0.48352016811289544,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,0.0000000000000000,5.0000000000000062,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.30972802941691691E-1,-12.204410160119737,0.0000000000000000,0.0000000000000000,0.86736173798840355E-18,0.0000000000000000,0.14391699637572586E-13,0.12886597938144331,0.45254736517120375,0.59179728655971613E-2,0.59179728655971613E-2,1286,0
2338,PASS,0,OK,2,4,2,0.50000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.5677752146510555,1.5696700312286693,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,4.9999999999998375,9.9999999999997247,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.18948165776138115E-2,-5.5130430632406267,0.0000000000000000,2.0000000000000098,0.86736173798840355E-18,0.0000000000000000,0.15182299861749016E-13,0.12886597938144331,0.80000000000000004,0.59179728655971613E-2,0.59179728655971613E-2,3650,0
2339,PASS,0,OK,2,4,2,3.5000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.7720396169059627,1.7732512005438499,6.0650988657329217,22.506242104109745,13.008521430503249,29.468012387704331,34.999999999999758,10.531987612294795,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.12115836378872036E-2,-4.2874566497111832,0.47849610535978804,0.30091393177985337,0.86736173798840355E-18,0.0000000000000000,0.17878060143416974E-13,0.47849610535978804,0.80000000000000004,0.59179728655971613E-2,0.59179728655971613E-2,3650,0
2340,PASS,0,OK,2,4,2,8.0000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.7720396169059627,1.7732512005438499,6.0650988657329217,22.506242104109745,13.008521430503249,74.468012387704533,79.999999999997399,10.531987612294795,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.12115836378872036E-2,-4.2874566497111832,0.69867486976302628,0.13164984515368922,0.86736173798840355E-18,0.0000000000000000,0.27308016958826897E-13,0.69867486976302628,0.80000000000000004,0.59179728655971613E-2,0.59179728655971613E-2,3650,0
2341,PASS,0,OK,2,4,2,-0.50000000000000000,0.0000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.0000000000000000,0.0000000000000000,4.7536448301619654,23.771410581413118,13.004303937022904,0.0000000000000000,-4.9999999999998375,0.0000000000000000,4.9999999999998375,1.6621903583478674,1.6666666666667156,3.3378096416522793,0.0000000000000000,-11.697406897120493,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11785277614917433E-13,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.18533046535001141,0,3650
2342,PASS,0,OK,2,4,2,0.0000000000000000,0.0000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.65611774694719835E-1,0.24604415510519967,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.18043238041047982,-14.526023702978641,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.10283007084721518E-13,0.0000000000000000,0.65611774694719835E-1,0.0000000000000000,0.17596404999825421,0,0
2343,PASS,0,OK,2,4,2,0.50000000000000000,0.0000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.0498887639829086,1.0964802149957797,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,4.9999999999998375,4.9999999999998375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.46591451012871099E-1,-8.6203617672495092,0.0000000000000000,1.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.12080180605833490E-13,0.0000000000000000,0.80000000000000004,0.13698630136986301E-2,0.14451174621269214,3650,0
2344,PASS,0,OK,2,4,2,3.5000000000000000,0.0000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,2.4461661369572290,2.4461661369572290,6.0650988657329217,22.506242104109745,13.008521430503249,18.954352453213300,34.999999999999758,16.045647546787123,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.24269752940358735,0.36159989242610469,0.45844707276534952,0.17347234759768071E-17,0.0000000000000000,0.15185769308700969E-13,0.36159989242610469,0.80000000000000004,0.95890410958904115E-2,0.14400400639619759,3650,0
2345,PASS,0,OK,2,4,2,8.0000000000000000,0.0000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,2.4461661369572290,2.4461661369572290,6.0650988657329217,22.506242104109745,13.008521430503249,63.427222647164875,79.999999999997399,16.572777352837331,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.24269752940358735,0.65462520563923865,0.20715971691047338,0.69388939039072284E-17,0.0000000000000000,0.24934915243690625E-13,0.65462520563923865,0.80000000000000004,0.21917808219178082E-1,0.14400400639619759,3650,0
2346,PASS,0,OK,2,4,2,-0.50000000000000000,0.50000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.0000000000000000,0.0000000000000000,4.7556933041276475,23.769532872590997,13.004319507029546,0.0000000000000000,-4.9999999999998375,0.48987202438568578,4.9898720243855266,1.8288493002215611,1.6632906747952774,3.1610227241642712,0.0000000000000000,-11.702433614448024,0.0000000000000000,0.0000000000000000,0.13877787807814457E-16,0.0000000000000000,0.99629506034037973E-14,0.14577259475218660E-1,0.0000000000000000,0.70970481531163740E-1,0.18164899803989085,7,3643
2347,PASS,0,OK,2,4,2,0.0000000000000000,0.50000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.96587625589838771E-1,0.25616288057234471,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,0.0000000000000000,0.50000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.15957525498250594,-14.340168597607928,0.0000000000000000,0.0000000000000000,0.13877787807814457E-16,0.0000000000000000,0.11734970634114106E-13,0.14577259475218660E-1,0.96587625589838771E-1,0.70970481531163740E-1,0.17072845901713865,8,0
2348,PASS,0,OK,2,4,2,0.50000000000000000,0.50000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.0743604557183579,1.1131052616551991,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,4.9999999999998375,5.4999999999996954,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.38744805936841153E-1,-8.4735316168368122,0.0000000000000000,1.0999999999999748,0.13877787807814457E-16,0.0000000000000000,0.11557161477826483E-13,0.14577259475218660E-1,0.80000000000000004,0.70970481531163740E-1,0.14400400639619759,3650,0
2349,PASS,0,OK,2,4,2,3.5000000000000000,0.50000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,2.4461661369572290,2.4461661369572290,6.0650988657329217,22.506242104109745,13.008521430503249,19.288142668744857,34.999999999999758,16.211857331255548,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.24269752940358735,0.36563940662701699,0.46319592375016172,0.13877787807814457E-16,0.0000000000000000,0.15288117993783601E-13,0.36563940662701699,0.80000000000000004,0.71303855720056500E-1,0.14400400639619759,3650,0
2350,PASS,0,OK,2,4,2,8.0000000000000000,0.50000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,2.4461661369572290,2.4461661369572290,6.0650988657329217,22.506242104109745,13.008521430503249,63.862244634607883,79.999999999997399,16.637755365394337,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.24269752940358735,0.65616894273138004,0.20797194206743597,0.13877787807814457E-16,0.0000000000000000,0.24934915243690625E-13,0.65616894273138004,0.80000000000000004,0.71974911202106612E-1,0.14400400639619759,3650,0
2351,PASS,0,OK,2,4,2,-0.50000000000000000,5.0000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.0000000000000000,0.0000000000000000,4.7995747528098214,23.729208451832459,13.004643812402334,0.0000000000000000,-4.9999999999998375,4.7753424657534325,4.7753424657533268,2.5641779204594002,1.5917808219178544,2.2111645452941628,0.0000000000000000,-11.810119085571667,0.0000000000000000,0.0000000000000000,0.13877787807814457E-16,0.0000000000000000,0.11927958620816526E-13,0.12886597938144331,0.0000000000000000,0.78280787832210319E-1,0.15274225507566819,164,3486
2352,PASS,0,OK,2,4,2,0.0000000000000000,5.0000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,0.36783648688832665,0.36802297190339295,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,0.0000000000000000,5.0000000000000062,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.18648501506629556E-3,-12.712675429817001,0.0000000000000000,0.0000000000000000,0.13877787807814457E-16,0.0000000000000000,0.15322812463303137E-13,0.12886597938144331,0.36783648688832665,0.78280787832210319E-1,0.14400400639619759,212,0
2353,PASS,0,OK,2,4,2,0.50000000000000000,5.0000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,1.2867140048109240,1.2867143090614821,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,4.9999999999998375,9.9999999999986926,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.30425055808080970E-6,-7.1994103222814161,0.0000000000000000,1.9999999999998035,0.13877787807814457E-16,0.0000000000000000,0.14691373118047579E-13,0.12886597938144331,0.80000000000000004,0.78280787832210319E-1,0.14400400639619759,3650,0
2354,PASS,0,OK,2,4,2,3.5000000000000000,5.0000000000000000,30.000000000000000,0.50000000000000001E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,13.136094558459112,2.4461661369572290,2.4461661369572290,6.0650988657329217,22.506242104109745,13.008521430503249,23.217960936833858,34.999999999999758,16.782039063166035,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.24269752940358735,0.40962052828011419,0.47948683037617573,0.13877787807814457E-16,0.0000000000000000,0.17390602846667491E-13,0.40962052828011419,0.80000000000000004,0.78280787832210319E-1,0.14400400639619759,3650,0
